video_id,id1,id2,question1,question2,answer1,answer2,sim,isEqual
8743,213165,213167,what is a man thanks mandopony for doing?,what is a man doing?,provide,thank,0.9013527035713196,0
8743,213165,213168,what is a man thanks mandopony for doing?,what is a man doing?,provide,talk,0.9013527035713196,0
8743,213165,213170,what is a man thanks mandopony for doing?,what is a man doing?,provide,provide,0.9013527035713196,1
8743,213167,213168,what is a man doing?,what is a man doing?,thank,talk,1.000000238418579,0
8743,213167,213169,what is a man doing?,what is there is a man doing?,thank,talk,0.9587088823318481,0
8743,213167,213170,what is a man doing?,what is a man doing?,thank,provide,1.000000238418579,0
8743,213168,213169,what is a man doing?,what is there is a man doing?,talk,talk,0.9587088823318481,1
8743,213168,213170,what is a man doing?,what is a man doing?,talk,provide,1.000000238418579,0
8743,213169,213170,what is there is a man doing?,what is a man doing?,talk,provide,0.9587088823318481,0
8744,213187,213190,what is a man doing?,what is the gentle man doing?,talk,wear,0.9008446335792542,0
8744,213189,213191,what is a young man in a black shirt doing?,what is a young man dressed in a black polo shirt doing?,discus,provide,0.9112825393676758,0
8744,213189,213193,what is a young man in a black shirt doing?,what is a male in black shirt doing?,discus,speak,0.9342287182807922,0
8745,213195,213204,what is dancing to music?,what is dancing in a music video?,skeleton,skeleton,0.9316692352294922,1
8745,213195,213214,what is dancing to music?,what is dancing?,skeleton,skeleton,0.9157295227050781,1
8745,213196,213203,where is an animated skeleton dancing?,what is an animated skeleton dancing in?,field,field,0.975720226764679,1
8745,213203,213210,what is an animated skeleton dancing in?,what is an animated skeleton doing?,field,dance,0.9093494415283203,0
8745,213206,213211,what is a cartoon skeleton doing?,what is animated skeleton doing?,dance,dance,0.9200969338417053,1
8745,213207,213210,what is a computer animated skeleton doing?,what is an animated skeleton doing?,dance,dance,0.9081448316574097,1
8745,213207,213211,what is a computer animated skeleton doing?,what is animated skeleton doing?,dance,dance,0.9441742897033691,1
8745,213210,213211,what is an animated skeleton doing?,what is animated skeleton doing?,dance,dance,0.9582563638687134,1
8746,213217,213219,what is a person doing?,what is someone doing?,play,play,0.945542573928833,1
8746,213217,213222,what is a person doing?,what is a man doing?,play,play,0.9182429313659668,1
8746,213219,213222,what is someone doing?,what is a man doing?,play,play,0.9145108461380005,1
8746,213224,213237,what is a man playing?,what is a man playing with a friend?,video,minecraft,0.9139010906219482,0
8746,213228,213238,who is playing a video game?,who plays the video game minecraft?,man,person,0.9054884314537048,0
8746,213236,213237,who is playing minecraft with a friend?,what is a man playing with a friend?,man,minecraft,0.9131878018379211,0
8746,213237,213239,what is a man playing with a friend?,who is a man playing minecraft with?,minecraft,friend,0.9001445174217224,0
8747,213240,213251,what is a lady doing?,what is a woman doing?,explain,discus,0.9057594537734985,0
8747,213240,213262,what is a lady doing?,what is a woman doing?,explain,talk,0.9057594537734985,0
8747,213247,213250,what is tess s kitchen corner doing?,what is tess s kitchen corner program doing?,show,show,0.9601269960403442,1
8747,213251,213252,what is a woman doing?,what is there is a woman doing?,discus,talk,0.959424614906311,0
8747,213251,213262,what is a woman doing?,what is a woman doing?,discus,talk,1.000000238418579,0
8747,213252,213262,what is there is a woman doing?,what is a woman doing?,talk,talk,0.959424614906311,1
8748,213265,213266,what is a monkey doing?,what is a monkey doing?,look,sit,0.9999999403953552,0
8748,213270,213274,what does a monkey sit on?,where does a monkey sit?,rooftop,rooftop,0.9368441700935364,1
8748,213273,213279,what did a clip of rhesus macaque monkeys in?,where did a clip of rhesus macaque monkeys?,thailand,thailand,0.9818453192710876,1
8749,213289,213301,what is a woman?,what is a woman doing?,smoking,stand,0.9223775863647461,0
8749,213289,213309,what is a woman?,what is a woman doing?,smoking,smoke,0.9223775863647461,0
8749,213292,213307,what are a crowd of people?,what are a crowd of people doing?,marijuana,smoke,0.9519146084785461,0
8749,213296,213297,what are some?,what are some doing?,marijuana,smoke,0.9292775988578796,0
8749,213297,213302,what are some doing?,what are people doing?,smoke,smoke,0.9087994694709778,1
8749,213301,213306,what is a woman doing?,what is a man doing?,stand,walk,0.9483751058578491,0
8749,213301,213309,what is a woman doing?,what is a woman doing?,stand,smoke,1.000000238418579,0
8749,213302,213307,what are people doing?,what are a crowd of people doing?,smoke,smoke,0.9084721207618713,1
8749,213306,213309,what is a man doing?,what is a woman doing?,walk,smoke,0.9483751058578491,0
8750,213311,213315,who is a man talking?,who is a man talking to?,witha,girl,1.000000238418579,0
8750,213312,213320,what is a man and woman doing?,what is a man doing?,engage,talk,0.9380496144294739,0
8750,213312,213322,what is a man and woman doing?,what is a man doing?,engage,laugh,0.9380496144294739,0
8750,213320,213322,what is a man doing?,what is a man doing?,talk,laugh,1.000000238418579,0
8750,213321,213328,what is a woman is in the hallway doing?,what is a woman in the hallway talking to a man in?,talk,doorway,0.9380119442939758,0
8750,213324,213326,who is in the hallway talking to a man in a doorway?,who is a woman in the hallway talking to in a doorway?,woman,man,0.9821270704269409,0
8750,213324,213328,who is in the hallway talking to a man in a doorway?,what is a woman in the hallway talking to a man in?,woman,doorway,0.9071901440620422,0
8750,213326,213328,who is a woman in the hallway talking to in a doorway?,what is a woman in the hallway talking to a man in?,man,doorway,0.9138215780258179,0
8750,213331,213333,who is talking witha girl?,who is talking to the girl?,man,man,0.9222163558006287,1
8751,213337,213353,what is a person doing?,what is man doing?,cooking,prepare,0.9182429313659668,0
8751,213337,213357,what is a person doing?,what is someone doing?,cooking,cook,0.945542573928833,0
8751,213340,213345,what is cooking in the pan at kitchen?,who is cooking the vegetable in the big pan in the kitchen?,dish,someone,0.9056957364082336,0
8751,213340,213364,what is cooking in the pan at kitchen?,what is someone cooking in the big pan in the kitchen?,dish,vegetable,0.9385000467300415,0
8751,213343,213362,who is making a receipe in the srilankan style?,who is a person making in the srilankan style?,person,receipe,0.924419641494751,0
8751,213345,213364,who is cooking the vegetable in the big pan in the kitchen?,what is someone cooking in the big pan in the kitchen?,someone,vegetable,0.9128769636154175,0
8751,213346,213347,what do a bowl spoon mixing inside kitchen to prepare to serve to eat displaying on screen?,what do a bowl spoon mixing dish inside kitchen to prepare to serve to eat displaying on?,dish,screen,0.9728613495826721,0
8751,213346,213358,what do a bowl spoon mixing inside kitchen to prepare to serve to eat displaying on screen?,what do a bowl spoon mixing dish inside to prepare to serve to eat displaying on screen?,dish,kitchen,0.9804157614707947,0
8751,213347,213358,what do a bowl spoon mixing dish inside kitchen to prepare to serve to eat displaying on?,what do a bowl spoon mixing dish inside to prepare to serve to eat displaying on screen?,screen,kitchen,0.9760999083518982,0
8751,213350,213365,what is shown cooking in pan while music plays?,what is a fish stew shown in pan while music plays?,stew,cooking,0.9154890179634094,0
8751,213353,213357,what is man doing?,what is someone doing?,prepare,cook,0.9145108461380005,0
8752,213374,213377,what is a woman doing?,what is a man doing?,discus,talk,0.9483751058578491,0
8753,213389,213391,who is cooking in the kitchen using a recipe that calls for olive oil and curry powder?,what is a woman cooking in using a recipe that calls for olive oil and curry powder?,woman,kitchen,0.9688935279846191,0
8753,213392,213393,who is showing the ingredients to a recipe?,who shows the ingredients for a recipe?,woman,woman,0.9524779915809631,1
8753,213405,213406,what is a person doing?,what is someone doing?,cook,tell,0.945542573928833,0
8753,213405,213407,what is a person doing?,what is person doing?,cook,prepare,1.0000001192092896,0
8753,213405,213409,what is a person doing?,what is a woman doing?,cook,prepare,0.9072683453559875,0
8753,213405,213410,what is a person doing?,what is a woman doing?,cook,show,0.9072683453559875,0
8753,213405,213411,what is a person doing?,what is a woman doing?,cook,teach,0.9072683453559875,0
8753,213405,213412,what is a person doing?,what is a woman doing?,cook,tell,0.9072683453559875,0
8753,213406,213407,what is someone doing?,what is person doing?,tell,prepare,0.945542573928833,0
8753,213407,213409,what is person doing?,what is a woman doing?,prepare,prepare,0.9072683453559875,1
8753,213407,213410,what is person doing?,what is a woman doing?,prepare,show,0.9072683453559875,0
8753,213407,213411,what is person doing?,what is a woman doing?,prepare,teach,0.9072683453559875,0
8753,213407,213412,what is person doing?,what is a woman doing?,prepare,tell,0.9072683453559875,0
8753,213409,213410,what is a woman doing?,what is a woman doing?,prepare,show,1.000000238418579,0
8753,213409,213411,what is a woman doing?,what is a woman doing?,prepare,teach,1.000000238418579,0
8753,213409,213412,what is a woman doing?,what is a woman doing?,prepare,tell,1.000000238418579,0
8753,213410,213411,what is a woman doing?,what is a woman doing?,show,teach,1.000000238418579,0
8753,213410,213412,what is a woman doing?,what is a woman doing?,show,tell,1.000000238418579,0
8753,213411,213412,what is a woman doing?,what is a woman doing?,teach,tell,1.000000238418579,0
8754,213420,213436,what are baseball players celebrating after?,what are baseball players shown celebrating?,win,victory,0.9194283485412598,0
8754,213421,213430,what are two guys hugging to each other in?,how many guys are hugging to each other in a ground?,ground,two,0.9419594407081604,0
8754,213423,213426,what are a baseball players doing?,what are baseball players doing?,hug,celebrate,1.0,0
8754,213423,213427,what are a baseball players doing?,what is baseball players are shown doing?,hug,celebrate,0.9330642819404602,0
8754,213426,213427,what are baseball players doing?,what is baseball players are shown doing?,celebrate,celebrate,0.9330642819404602,1
8754,213427,213436,what is baseball players are shown doing?,what are baseball players shown celebrating?,celebrate,victory,0.9057413339614868,0
8756,213456,213465,what is a halloweed woman doing?,what is a man doing?,show,cook,0.9483751058578491,0
8756,213456,213466,what is a halloweed woman doing?,what is a video of a woman doing?,show,use,0.9226100444793701,0
8756,213456,213468,what is a halloweed woman doing?,what is a woman doing?,show,stand,1.000000238418579,0
8756,213456,213471,what is a halloweed woman doing?,what is person doing?,show,show,0.9072683453559875,1
8756,213456,213472,what is a halloweed woman doing?,what is woman doing?,show,talk,1.000000238418579,0
8756,213457,213467,who is dressed up like a sugar skull?,what is a woman is dressed up like a sugar skull and doing?,woman,talk,0.9176117777824402,0
8756,213465,213468,what is a man doing?,what is a woman doing?,cook,stand,0.9483751058578491,0
8756,213465,213471,what is a man doing?,what is person doing?,cook,show,0.9182429313659668,0
8756,213465,213472,what is a man doing?,what is woman doing?,cook,talk,0.9483751058578491,0
8756,213466,213468,what is a video of a woman doing?,what is a woman doing?,use,stand,0.9226100444793701,0
8756,213466,213472,what is a video of a woman doing?,what is woman doing?,use,talk,0.9226100444793701,0
8756,213468,213471,what is a woman doing?,what is person doing?,stand,show,0.9072683453559875,0
8756,213468,213472,what is a woman doing?,what is woman doing?,stand,talk,1.000000238418579,0
8756,213471,213472,what is person doing?,what is woman doing?,show,talk,0.9072683453559875,0
8756,213476,213478,what does a woman show off?,what does a girl show off?,face,makeup,0.9503452181816101,0
8757,213481,213500,who is talking to a little girl on stage?,what is a little girl talking on?,woman,voice,0.9140323400497437,0
8758,213501,213502,what are lots of jockeys running their horses in a race lots of betters are eagerly watching?,what are lots of jockeys running their horses in lots of betters are eagerly watching the race?,race,race,0.9978014826774597,1
8758,213503,213505,what a group of horse riders riding the horse on?,what a group of horse riders riding on the race?,race,horse,0.9724425673484802,0
8758,213504,213506,what is a magnificent horse race taking place on?,what is a magnificent horse race taking on the ground?,ground,place,0.9485604166984558,0
8759,213519,213540,who gives fantastic poses nice make up like princess?,who does lady give fantastic poses nice make up like?,lady,princes,0.9331806302070618,0
8759,213520,213537,what is a woman with crown doing?,what is a woman with crown acting in?,act,movie,0.919906497001648,0
8759,213529,213534,what is a woman dressed in?,what is a woman is dressed in costume and doing?,costume,discus,0.9105786681175232,0
8760,213555,213556,what is a dog doing?,what is a video of dogs doing?,play,play,0.900689423084259,1
8760,213555,213561,what is a dog doing?,what is dogs doing?,play,fall,0.9623920917510986,0
8760,213556,213561,what is a video of dogs doing?,what is dogs doing?,play,fall,0.9266403317451477,0
8760,213560,213561,what are dogs doing?,what is dogs doing?,play,fall,0.938908040523529,0
8760,213560,213564,what are dogs doing?,what are three dogs doing?,play,play,0.9599612951278687,1
8761,213575,213581,what is a drone flying through as it carries a glass of orange juice to an elderly couple sitting on a bench?,what carries a glass of orange juice to an elderly couple sitting on a bench?,air,air,0.9238294959068298,1
8761,213575,213592,what is a drone flying through as it carries a glass of orange juice to an elderly couple sitting on a bench?,what is flying through the air as it carries a glass of orange juice to an elderly couple sitting on a bench?,air,drone,0.9744077920913696,0
8761,213581,213592,what carries a glass of orange juice to an elderly couple sitting on a bench?,what is flying through the air as it carries a glass of orange juice to an elderly couple sitting on a bench?,air,drone,0.9309765100479126,0
8761,213591,213592,what does the air carry a glass of to an elderly couple sitting on a bench?,what is flying through the air as it carries a glass of orange juice to an elderly couple sitting on a bench?,orange,drone,0.9045835733413696,0
8761,213596,213597,what is someone doing?,what is people doing?,show,fly,0.9209153652191162,0
8761,213596,213598,what is someone doing?,what is man doing?,show,discus,0.9145108461380005,0
8761,213596,213600,what is someone doing?,what is a person doing?,show,operate,0.945542573928833,0
8761,213596,213601,what is someone doing?,what is a man doing?,show,demonstrate,0.9145108461380005,0
8761,213596,213604,what is someone doing?,what is a person doing?,show,talk,0.945542573928833,0
8761,213597,213600,what is people doing?,what is a person doing?,fly,operate,0.9218431115150452,0
8761,213597,213604,what is people doing?,what is a person doing?,fly,talk,0.9218431115150452,0
8761,213598,213600,what is man doing?,what is a person doing?,discus,operate,0.9182429313659668,0
8761,213598,213601,what is man doing?,what is a man doing?,discus,demonstrate,1.000000238418579,0
8761,213598,213604,what is man doing?,what is a person doing?,discus,talk,0.9182429313659668,0
8761,213600,213601,what is a person doing?,what is a man doing?,operate,demonstrate,0.9182429313659668,0
8761,213600,213604,what is a person doing?,what is a person doing?,operate,talk,1.0000001192092896,0
8761,213601,213604,what is a man doing?,what is a person doing?,demonstrate,talk,0.9182429313659668,0
8761,213602,213603,what is a drone doing?,what is a drone doing?,fly,deliver,1.0000001192092896,0
8762,213606,213607,what do men talk about?,what do multiple men talk about?,education,education,0.9460085034370422,1
8762,213617,213618,what is a man doing?,what is guy doing?,talk,talk,0.9144121408462524,1
8762,213617,213619,what is a man doing?,what is man doing?,talk,talk,1.000000238418579,1
8762,213618,213619,what is guy doing?,what is man doing?,talk,talk,0.9144121408462524,1
8762,213620,213621,what are people doing?,what is people doing?,discus,talk,0.9345389008522034,0
8763,213638,213639,what are two wrestlers doing?,what are wrestlers doing?,fight,fight,0.9654778242111206,1
8763,213639,213640,what are wrestlers doing?,what is wrestlers doing?,fight,argue,0.9488000273704529,0
8764,213645,213646,what is a man doing?,what is a person doing?,show,use,0.9182429313659668,0
8764,213645,213649,what is a man doing?,what is a man and a woman doing?,show,fill,0.9380496144294739,0
8764,213645,213651,what is a man doing?,what is a man is ready for doing?,show,cook,0.9088205099105835,0
8764,213645,213652,what is a man doing?,what is a man doing?,show,teach,1.000000238418579,0
8764,213646,213652,what is a person doing?,what is a man doing?,use,teach,0.9182429313659668,0
8764,213648,213649,what is a man and a woman in a kitchen doing?,what is a man and a woman doing?,prepare,fill,0.9296697378158569,0
8764,213649,213650,what is a man and a woman doing?,what are a man and a woman doing?,fill,work,0.9571037888526917,0
8764,213649,213652,what is a man and a woman doing?,what is a man doing?,fill,teach,0.9380496144294739,0
8764,213649,213654,what is a man and a woman doing?,what are a man and a woman doing?,fill,cook,0.9571037888526917,0
8764,213649,213655,what is a man and a woman doing?,what are a man and a woman doing?,fill,talk,0.9571037888526917,0
8764,213650,213654,what are a man and a woman doing?,what are a man and a woman doing?,work,cook,0.9999999403953552,0
8764,213650,213655,what are a man and a woman doing?,what are a man and a woman doing?,work,talk,0.9999999403953552,0
8764,213650,213656,what are a man and a woman doing?,what are a man and woman making?,work,something,0.9287510514259338,0
8764,213650,213667,what are a man and a woman doing?,what are a man and a woman working with?,work,plastic,0.9195423126220703,0
8764,213651,213652,what is a man is ready for doing?,what is a man doing?,cook,teach,0.9088205099105835,0
8764,213654,213655,what are a man and a woman doing?,what are a man and a woman doing?,cook,talk,0.9999999403953552,0
8764,213654,213656,what are a man and a woman doing?,what are a man and woman making?,cook,something,0.9287510514259338,0
8764,213654,213667,what are a man and a woman doing?,what are a man and a woman working with?,cook,plastic,0.9195423126220703,0
8764,213655,213656,what are a man and a woman doing?,what are a man and woman making?,talk,something,0.9287510514259338,0
8764,213655,213667,what are a man and a woman doing?,what are a man and a woman working with?,talk,plastic,0.9195423126220703,0
8764,213656,213667,what are a man and woman making?,what are a man and a woman working with?,something,plastic,0.904580295085907,0
8764,213659,213663,what are two people in the kitchen making?,how many people are in the kitchen making something?,something,two,0.9399043917655945,0
8764,213661,213666,who is a man teaching how to fold up a garbage bag?,who is teaching his mother how to fold up a garbage bag?,mother,man,0.9527395963668823,0
8765,213671,213673,what does man unbox?,what does a man unbox?,car,toy,1.0000001192092896,0
8765,213675,213676,what is someone opening?,what is a person opening?,box,box,0.9270476698875427,1
8765,213687,213693,what is a person opening up a box of?,what is someone opening a box of?,toy,toy,0.9289987683296204,1
8767,213704,213733,what is woman putting into the meat?,what is woman putting some oil the the meat in?,oil,kitchen,0.9050254821777344,0
8767,213708,213709,what is lady doing?,what is woman doing?,pmy,put,0.9057594537734985,0
8767,213708,213711,what is lady doing?,what is a woman doing?,pmy,cook,0.9057594537734985,0
8767,213708,213712,what is lady doing?,what is a lady doing?,pmy,pmy,1.0,1
8767,213709,213711,what is woman doing?,what is a woman doing?,put,cook,1.000000238418579,0
8767,213709,213712,what is woman doing?,what is a lady doing?,put,pmy,0.9057594537734985,0
8767,213710,213713,what is in a kitchen woman doing?,what is in the kitchen the men doing?,put,tell,0.9196926355361938,0
8767,213711,213712,what is a woman doing?,what is a lady doing?,cook,pmy,0.9057594537734985,0
8767,213714,213733,what is woman putting some oil into?,what is woman putting some oil the the meat in?,meat,kitchen,0.9089884161949158,0
8767,213715,213726,what is oil is mixed with grind meat put in the bowl and mixed thoroughly before doing?,what is mixed with grind meat put in the bowl?,cook,oil,0.9383314251899719,0
8767,213716,213736,what is person adding into the red meat?,what is person adding into the meat in a kitchen?,oil,oil,0.909966230392456,1
8767,213717,213732,what is person adding some oil into in a kitchen?,what is person adding some oil into the meat in?,meat,kitchen,0.918414294719696,0
8767,213719,213722,what is the men telling hiw to make the vegetable noodles in simply method in?,who is the men telling to make the vegetable noodles in simply method in the kitchen?,kitchen,hiw,0.9587680697441101,0
8767,213721,213723,who is putting some oil into the meat?,who is putting some oil the the meat in a kitchen?,woman,woman,0.9314199686050415,1
8767,213721,213725,who is putting some oil into the meat?,who is adding some oil into the red meat?,woman,person,0.9318332672119141,0
8767,213721,213728,who is putting some oil into the meat?,who is adding some oil into the meat in a kitchen?,woman,person,0.9184439778327942,0
8767,213721,213732,who is putting some oil into the meat?,what is person adding some oil into the meat in?,woman,kitchen,0.9143540263175964,0
8767,213721,213733,who is putting some oil into the meat?,what is woman putting some oil the the meat in?,woman,kitchen,0.9091439843177795,0
8767,213723,213728,who is putting some oil the the meat in a kitchen?,who is adding some oil into the meat in a kitchen?,woman,person,0.9414922595024109,0
8767,213723,213733,who is putting some oil the the meat in a kitchen?,what is woman putting some oil the the meat in?,woman,kitchen,0.9083074331283569,0
8767,213725,213728,who is adding some oil into the red meat?,who is adding some oil into the meat in a kitchen?,person,person,0.9201342463493347,1
8767,213725,213732,who is adding some oil into the red meat?,what is person adding some oil into the meat in?,person,kitchen,0.9141348004341125,0
8767,213727,213729,who is making a dish with a olive oil?,who is cooking a dish with olive oil?,woman,woman,0.9225793480873108,1
8767,213728,213732,who is adding some oil into the meat in a kitchen?,what is person adding some oil into the meat in?,person,kitchen,0.9183704257011414,0
8767,213732,213733,what is person adding some oil into the meat in?,what is woman putting some oil the the meat in?,kitchen,kitchen,0.9135384559631348,1
8767,213732,213736,what is person adding some oil into the meat in?,what is person adding into the meat in a kitchen?,kitchen,oil,0.9009212255477905,0
8767,213735,213738,what is a woman making with a olive oil?,what is a woman cooking with olive oil?,dish,dish,0.9122307300567627,1
8768,213739,213744,what is someone doing?,what is person doing?,film,walk,0.945542573928833,0
8768,213739,213746,what is someone doing?,what is people doing?,film,walk,0.9209153652191162,0
8768,213744,213746,what is person doing?,what is people doing?,walk,walk,0.9218431115150452,1
8768,213745,213748,what are group of people doing?,what are some people doing?,walk,travel,0.9372057318687439,0
8768,213746,213747,what is people doing?,what is men doing?,walk,move,0.9012608528137207,0
8769,213761,213765,what is a dark-skinned man doing?,what is a man doing?,wear,stand,1.000000238418579,0
8769,213761,213769,what is a dark-skinned man doing?,what is a man with black t-shirt doing?,wear,explain,0.9013633131980896,0
8769,213761,213770,what is a dark-skinned man doing?,what is a man doing?,wear,talk,1.000000238418579,0
8769,213761,213771,what is a dark-skinned man doing?,what is the man doing?,wear,wear,0.985351026058197,1
8769,213762,213764,what is a man in black tshirt doing?,what is bearded guy in black tshirt doing?,speak,talk,0.9218063354492188,0
8769,213762,213766,what is a man in black tshirt doing?,what is a man in a black shirt doing?,speak,describe,0.9362433552742004,0
8769,213762,213768,what is a man in black tshirt doing?,what is there is a black tshirt man doing?,speak,talk,0.9691334366798401,0
8769,213762,213769,what is a man in black tshirt doing?,what is a man with black t-shirt doing?,speak,explain,0.9029905200004578,0
8769,213763,213781,what are two men doing?,what are two men having?,walk,fight,0.9298679232597351,0
8769,213764,213768,what is bearded guy in black tshirt doing?,what is there is a black tshirt man doing?,talk,talk,0.9115403890609741,1
8769,213764,213788,what is bearded guy in black tshirt doing?,what did bearded guy in black tshirt talking to?,talk,camera,0.9471495151519775,0
8769,213765,213769,what is a man doing?,what is a man with black t-shirt doing?,stand,explain,0.9013633131980896,0
8769,213765,213770,what is a man doing?,what is a man doing?,stand,talk,1.000000238418579,0
8769,213765,213771,what is a man doing?,what is the man doing?,stand,wear,0.985351026058197,0
8769,213766,213768,what is a man in a black shirt doing?,what is there is a black tshirt man doing?,describe,talk,0.9064630270004272,0
8769,213766,213769,what is a man in a black shirt doing?,what is a man with black t-shirt doing?,describe,explain,0.9091245532035828,0
8769,213769,213770,what is a man with black t-shirt doing?,what is a man doing?,explain,talk,0.9013633131980896,0
8769,213769,213771,what is a man with black t-shirt doing?,what is the man doing?,explain,wear,0.9076316952705383,0
8769,213770,213771,what is a man doing?,what is the man doing?,talk,wear,0.985351026058197,0
8769,213774,213775,what does a man in black tshirt stands and describe the crime taken place with the scene of a man is hit with by another one?,what does a man in black tshirt stands and describe the crime taken place with the scene of a man is hit with huge axe by?,axe,one,0.9834132194519043,0
8769,213779,213791,what are two men walking on?,how many men are walking on the street?,street,two,0.9026869535446167,0
8769,213785,213793,who was chased by other and hit by a person explaination on wrong wound?,what was a person chased by other and hit by a person explaination on?,person,wound,0.9369271993637085,0
8770,213798,213807,who is inside of a studio singing passionately there is a white candle inside?,what is a lady inside of singing passionately there is a white candle inside?,lady,studio,0.9158082604408264,0
8770,213799,213800,what does a young woman sing into before skipping down the sidewalk as the music continues?,who sings into a microphone before skipping down the sidewalk as the music continues?,microphone,woman,0.9093673825263977,0
8771,213813,213814,what is a black man doing?,what is a young man doing?,dance,dance,0.9066879153251648,1
8771,213813,213819,what is a black man doing?,what is man doing?,dance,dance,0.9262263178825378,1
8771,213814,213819,what is a young man doing?,what is man doing?,dance,dance,0.9497716426849365,1
8771,213816,213819,what is man in car doing?,what is man doing?,talk,dance,0.90708327293396,0
8771,213817,213818,who is singing in a music video?,who derula singing in a music video?,man,jason,0.9649717211723328,0
8772,213827,213835,what is a man mixing soy sauce and honey together in?,what is a man preparing with soy sauce and honey?,bowl,recipe,0.9227348566055298,0
8772,213827,213841,what is a man mixing soy sauce and honey together in?,what is a man mixing with soy sauce?,bowl,honey,0.9356533885002136,0
8772,213827,213848,what is a man mixing soy sauce and honey together in?,who is mixing soy sauce and honey together in a bowl?,bowl,man,0.9242225289344788,0
8772,213827,213852,what is a man mixing soy sauce and honey together in?,who is mixing honey with soy sauce?,bowl,man,0.9210072159767151,0
8772,213835,213836,what is a man preparing with soy sauce and honey?,what is a man preparing with soy sauce?,recipe,dish,0.9602618217468262,0
8772,213835,213849,what is a man preparing with soy sauce and honey?,who is preparing a recipe with soy sauce and honey?,recipe,man,0.9228135943412781,0
8772,213836,213841,what is a man preparing with soy sauce?,what is a man mixing with soy sauce?,dish,honey,0.9225879311561584,0
8772,213838,213839,what is a person doing?,what is a man doing?,cook,show,0.9182429313659668,0
8772,213838,213840,what is a person doing?,what is a man doing?,cook,prepare,0.9182429313659668,0
8772,213838,213842,what is a person doing?,what is a man doing?,cook,mix,0.9182429313659668,0
8772,213838,213844,what is a person doing?,what is doing?,cook,prepare,0.9217576384544373,0
8772,213838,213846,what is a person doing?,what is a man doing?,cook,cook,0.9182429313659668,1
8772,213839,213840,what is a man doing?,what is a man doing?,show,prepare,1.000000238418579,0
8772,213839,213842,what is a man doing?,what is a man doing?,show,mix,1.000000238418579,0
8772,213839,213844,what is a man doing?,what is doing?,show,prepare,0.9034162163734436,0
8772,213839,213846,what is a man doing?,what is a man doing?,show,cook,1.000000238418579,0
8772,213840,213842,what is a man doing?,what is a man doing?,prepare,mix,1.000000238418579,0
8772,213840,213844,what is a man doing?,what is doing?,prepare,prepare,0.9034162163734436,1
8772,213840,213846,what is a man doing?,what is a man doing?,prepare,cook,1.000000238418579,0
8772,213841,213852,what is a man mixing with soy sauce?,who is mixing honey with soy sauce?,honey,man,0.9155417680740356,0
8772,213842,213844,what is a man doing?,what is doing?,mix,prepare,0.9034162163734436,0
8772,213842,213846,what is a man doing?,what is a man doing?,mix,cook,1.000000238418579,0
8772,213844,213846,what is doing?,what is a man doing?,prepare,cook,0.9034162163734436,0
8772,213848,213852,who is mixing soy sauce and honey together in a bowl?,who is mixing honey with soy sauce?,man,man,0.9191384315490723,1
8772,213849,213850,who is preparing a recipe with soy sauce and honey?,who is preparing a dish with soy sauce?,man,man,0.9072844982147217,1
8772,213849,213852,who is preparing a recipe with soy sauce and honey?,who is mixing honey with soy sauce?,man,man,0.9049944281578064,1
8772,213851,213852,who mixes honey and soy sauce in a plate?,who is mixing honey with soy sauce?,chef,man,0.9151032567024231,0
8773,213867,213868,what is someone doing?,what is person doing?,play,play,0.945542573928833,1
8773,213867,213875,what is someone doing?,what is a person doing?,play,explain,0.945542573928833,0
8773,213868,213869,what is person doing?,what is a woman doing?,play,display,0.9072683453559875,0
8773,213868,213875,what is person doing?,what is a person doing?,play,explain,1.0000001192092896,0
8773,213869,213870,what is a woman doing?,what is girl doing?,display,play,0.9354019165039062,0
8773,213869,213871,what is a woman doing?,what is a girl doing?,display,show,0.9354019165039062,0
8773,213869,213872,what is a woman doing?,what is a girl doing?,display,play,0.9354019165039062,0
8773,213869,213873,what is a woman doing?,what is a girl doing?,display,explain,0.9354019165039062,0
8773,213869,213875,what is a woman doing?,what is a person doing?,display,explain,0.9072683453559875,0
8773,213870,213871,what is girl doing?,what is a girl doing?,play,show,1.0,0
8773,213870,213872,what is girl doing?,what is a girl doing?,play,play,1.0,1
8773,213870,213873,what is girl doing?,what is a girl doing?,play,explain,1.0,0
8773,213871,213872,what is a girl doing?,what is a girl doing?,show,play,1.0,0
8773,213871,213873,what is a girl doing?,what is a girl doing?,show,explain,1.0,0
8773,213872,213873,what is a girl doing?,what is a girl doing?,play,explain,1.0,0
8774,213882,213884,what is playing with a toy?,who is playing with a toy?,someone,person,0.9404184818267822,0
8774,213890,213906,what do hands put an orange piece and red piece on top to hold in?,what do hands put an orange piece and red piece on to hold in the cotton?,cotton,top,0.9519401788711548,0
8774,213890,213907,what do hands put an orange piece and red piece on top to hold in?,where do hands put an orange piece and red piece to hold in the cotton?,cotton,top,0.9322118163108826,0
8774,213891,213892,what is there is a guy doing?,what is someone doing?,fill,play,0.9085884690284729,0
8774,213892,213893,what is someone doing?,what is person doing?,play,play,0.945542573928833,1
8774,213892,213894,what is someone doing?,what is a person doing?,play,play,0.945542573928833,1
8774,213892,213895,what is someone doing?,what is a man doing?,play,stuff,0.9145108461380005,0
8774,213892,213896,what is someone doing?,what is a man doing?,play,show,0.9145108461380005,0
